"time","date","hour","premise","offense","beat","block","street","type","suffix","number","month","day","location","address","lon","lat"
"16/01/10 17:00","1/16/2010",11,"20A","robbery","19G10","9300-9399","woodfair","dr","-",1,"january","saturday","apartment","9350 woodfair dr",-95.5523967,29.6800385
"29/08/10 07:00","8/29/2010",2,"18O","robbery","7C30","9100-9199","jensen","dr","-",1,"august","sunday",NA,"9150 jensen dr",-95.3428912,29.844464
"10/02/10 22:00","02/10/10",16,"05D","robbery","6B10","10100-10199","bauman","rd","-",1,"february","wednesday","car wash","10150 bauman rd",-95.371893,29.8540482
"20/06/10 22:00","6/20/2010",17,"20A","robbery","14D20","4100-4199","barberry","dr","-",1,"june","sunday","apartment","4150 barberry dr",-95.3658549,29.6516293
"22/04/10 15:00","4/22/2010",10,"13R","robbery","5F10","2100-2199","wirt","rd","-",1,"april","thursday","road / street / sidewalk","2150 wirt rd",-95.484527,29.81179
"21/03/10 19:00","3/21/2010",14,"24E","robbery","7C30","3300-3399","tidwell","rd","-",1,"march","sunday","electronics store, electrical sup.","3350 tidwell rd",-95.3363021,29.8485482
"09/05/10 05:00","05/09/10",0,"70","robbery","10H30","3500-3599","gulf","fwy","-",1,"may","sunday","convenience store","3550 gulf fwy",-95.2890266,29.6960056
"12/06/10 06:00","06/12/10",1,"18A","robbery","18F30","6300-6399","windswept","ln","-",1,"june","saturday","apartment parking lot","6350 windswept ln",-95.4920553,29.7261186
"12/08/10 07:00","08/12/10",2,"18N","robbery","5F20","8700-8799","hammerly","","-",1,"august","thursday","bar / night club parking lot","8750 hammerly",-95.505221,29.8110743
"26/01/10 01:00","1/25/2010",19,"70","robbery","8C10","4900-4999","tidwell","rd","-",1,"january","monday","convenience store","4950 tidwell rd",-95.3186344,29.8482356
"29/06/10 05:00","6/29/2010",0,"18A","robbery","12D60","16200-16299","el camino real","","-",1,"june","tuesday","apartment parking lot","16250 el camino real",-95.1262305,29.5610844
"05/05/10 08:00","05/05/10",3,"13R","robbery","10H10","4800-4899","canal","st","-",1,"may","wednesday","road / street / sidewalk","4850 canal st",-95.3249833,29.747399
"10/08/10 21:00","08/10/10",16,"13R","robbery","20G60","600-699","kickerillo","dr","-",1,"august","tuesday","road / street / sidewalk"," 650 kickerillo dr",-95.6002801,29.7671717
"24/07/10 20:00","7/24/2010",15,"18T","robbery","6B50","10800-10899","north","fwy ser","E",1,"july","saturday","strip business center parking lot","10850 north fwy ser",-95.3632715,29.7632836
"24/02/10 00:00","2/23/2010",18,"01B","robbery","10H40","2100-2199","main","st","-",1,"february","tuesday","bus station","2150 main st",-95.3718038,29.7484033
"03/06/10 08:00","06/03/10",3,"70","robbery","6B20","4600-4699","tidwell","rd","W",1,"june","thursday","convenience store","4650 tidwell rd",-95.3221944,29.848169
"18/07/10 16:00","7/18/2010",11,"18N","robbery","1,70E+31","8400-8499","gessner","dr","S",1,"july","sunday","bar / night club parking lot","8450 gessner dr",-95.5315475,29.6884306
"09/08/10 02:00","08/08/10",21,"210","robbery","7C50","7000-7099","north sam houston","pkwy","E",1,"august","sunday","restaurant / cafeteria","7050 north sam houston pkwy",-95.2838392,29.9404783
"29/04/10 22:00","4/29/2010",17,"18A","robbery","14D20","5000-5099","sunflower","","-",1,"april","thursday","apartment parking lot","5050 sunflower",-95.352282,29.668684
"23/05/10 03:00","5/22/2010",22,"20A","robbery","1,50E+31","9300-9399","timberside","dr","-",1,"may","saturday","apartment","9350 timberside dr",-95.4317533,29.6794596
"29/07/10 00:00","7/28/2010",19,"210","robbery","20G50","11100-11199","katy","fwy","-",1,"july","wednesday","restaurant / cafeteria","11150 katy fwy",-95.5748414,29.7852198
"05/06/10 14:00","06/05/10",9,"250","robbery","1,70E+11","5800-5899","bellaire","blvd","-",1,"june","saturday","other / unknown","5850 bellaire blvd",-95.4835678,29.7056507
"21/04/10 03:00","4/20/2010",22,"18A","robbery","4F20","3100-3199","crestdale","dr","-",1,"april","tuesday","apartment parking lot","3150 crestdale dr",-95.5308419,29.8214074
"14/02/10 01:00","2/13/2010",19,"240","robbery","18F50","9500-9599","richmond","ave","-",1,"february","saturday","specialty store (non-specific)","9550 richmond ave",-95.5344236,29.7289908
"19/05/10 03:00","5/18/2010",22,"18A","robbery","6B40","1700-1799","little york","rd","W",1,"may","tuesday","apartment parking lot","1750 little york rd",-95.3521586,29.8709469
"12/05/10 20:00","05/12/10",15,"70","robbery","20G60","14300-14399","memorial","dr","-",1,"may","wednesday","convenience store","14350 memorial dr",-95.5995151,29.7702218
"11/02/10 16:00","02/11/10",10,"140","robbery","20G60","14800-14899","katy","fwy","-",1,"february","thursday","hotel / motel / etc.","14850 katy fwy",-95.6315166,29.7846245
"26/03/10 04:00","3/25/2010",23,"140","robbery","13D30","7700-7799","airport","blvd","-",1,"march","thursday","hotel / motel / etc.","7750 airport blvd",-95.277975,29.654603
"18/04/10 02:00","4/17/2010",21,"13R","robbery","19G10","10800-10899","boone loop","rd","-",1,"april","saturday","road / street / sidewalk","10850 boone loop rd",-95.5689481,29.6775589
"16/05/10 04:00","5/15/2010",23,"18U","robbery","20G60","14700-14799","perthshire","","-",1,"may","saturday","mall parking lot","14750 perthshire",-95.6091525,29.7738027
"23/08/10 14:00","8/23/2010",9,"18M","robbery","6B50","500-599","north sam houston","pkwy","E",1,"august","monday","hotel / motel parking lot"," 550 north sam houston pkwy",-95.5584643,29.7559675
"13/08/10 16:00","8/13/2010",11,"20R","robbery","1,60E+41","5600-5699","lycomb","dr","-",1,"august","friday","residence / house","5650 lycomb dr",-95.4730502,29.5918569
"17/04/10 02:00","4/16/2010",21,"13R","robbery","12D10","1000-1099","edgebrook","dr","-",1,"april","friday","road / street / sidewalk","1050 edgebrook dr",-95.238471,29.64323
"21/01/10 05:00","1/20/2010",23,"18A","robbery","19G10","9300-9399","woodfair","dr","-",1,"january","wednesday","apartment parking lot","9350 woodfair dr",-95.5523967,29.6800385
"06/06/10 00:00","06/05/10",19,"13R","robbery","14D30","7900-7999","southbank","","-",1,"june","saturday","road / street / sidewalk","7950 southbank",-95.3328307,29.6680447
"17/04/10 21:00","4/17/2010",16,"05B","robbery","20G30","11400-11499","richmond","ave","-",1,"april","saturday","barber and beauty shops","11450 richmond ave",-95.5863477,29.731167
"16/03/10 01:00","3/15/2010",20,"120","robbery","5F40","8300-8399","fm 1960","","W",1,"march","monday","grocery / supermarket","8350 fm 1960",-95.3015876,30.001296
"15/06/10 16:00","6/15/2010",11,"13R","robbery","8C40","10100-10199","valley wind","dr","-",1,"june","tuesday","road / street / sidewalk","10150 valley wind dr",-95.235854,29.847427
"11/01/10 17:00","01/11/10",11,"20A","robbery","18F50","7500-7599","bellerive","dr","-",1,"january","monday","apartment","7550 bellerive dr",-95.5169184,29.7130437
"09/05/10 16:00","05/09/10",11,"18G","robbery","13D20","6300-6399","telephone","rd","-",1,"may","sunday","grocery / supermarket parking lot","6350 telephone rd",-95.2893306,29.6733531
"22/07/10 02:00","7/21/2010",21,"13R","robbery","13D20","6500-6599","nunn","","-",1,"july","wednesday","road / street / sidewalk","6550 nunn",-95.3090571,29.6690503
"06/07/10 15:00","07/06/10",10,"18P","robbery","18F20","5600-5699","westheimer","rd","-",1,"july","tuesday","commercial parking lot / garage","5650 westheimer rd",-95.4753956,29.7380295
"05/08/10 16:00","08/05/10",11,"18A","robbery","19G10","8300-8399","cinnamon","ln","-",1,"august","thursday","apartment parking lot","8350 cinnamon ln",-95.5659094,29.6869256
"06/01/10 22:00","01/06/10",16,"18C","robbery","12D70","500-599","el dorado","blvd","-",1,"january","wednesday","convenience store parking lot"," 550 el dorado blvd",-95.142861,29.5603073
"15/03/10 08:00","3/15/2010",3,"18A","robbery","7C50","14800-14899","crosswinds","dr","-",1,"march","monday","apartment parking lot","14850 crosswinds dr",-95.313579,29.934518
"08/08/10 03:00","08/07/10",22,"18O","robbery","7C30","3600-3699","tidwell","rd","-",1,"august","saturday",NA,"3650 tidwell rd",-95.3324083,29.8487945
"13/07/10 00:00","07/12/10",19,"05D","robbery","6B10","200-299","canino","","E",1,"july","monday","car wash"," 250 canino",-95.3821874,29.8755734
"02/01/10 19:00","01/02/10",13,"20R","robbery","6B30","5200-5299","long creek","ln","-",1,"january","saturday","residence / house","5250 long creek ln",-95.4659424,29.8779484
"02/08/10 00:00","08/01/10",19,"13R","robbery","2A20","2000-2099","tyler","","-",1,"august","sunday","road / street / sidewalk","2050 tyler",-95.3827331,29.8057231
"16/01/10 19:00","1/16/2010",13,"80","robbery","18F60","6000-6099","gessner","dr","S",1,"january","saturday","department / discount store","6050 gessner dr",-95.544779,29.857272
"06/05/10 04:00","05/05/10",23,"11R","robbery","9C10","1400-1499","ledwicke","","-",1,"may","wednesday","parks & recreation, zoo, swimming pool","1450 ledwicke",-95.2701581,29.7644082
"23/06/10 07:00","6/23/2010",2,"18A","robbery","20G10","9300-9399","town park","dr","-",1,"june","wednesday","apartment parking lot","9350 town park dr",-95.5477392,29.7121687
"08/03/10 03:00","03/07/10",21,"18A","robbery","4F10","1700-1799","gessner","dr","-",1,"march","sunday","apartment parking lot","1750 gessner dr",-95.539197,29.74458
"10/05/10 04:00","05/09/10",23,"18R","robbery","9C30","10300-10399","east","fwy","-",1,"may","sunday","restaurant / cafeteria parking lot","10350 east fwy",-95.2439754,29.7736158
"21/07/10 23:00","7/21/2010",18,"80","robbery","20G80","14400-14499","westheimer","rd","-",1,"july","wednesday","department / discount store","14450 westheimer rd",-95.6420577,29.7356891
"01/06/10 03:00","5/31/2010",22,"20D","robbery","14D20","4400-4499","brinkley","st","-",1,"may","monday","driveway","4450 brinkley st",-95.3605203,29.6632187
"02/05/10 04:00","05/01/10",23,"13R","robbery","1A20","1000-1099","waugh","","-",1,"may","saturday","road / street / sidewalk","1050 waugh",-95.398128,29.756789
"21/06/10 02:00","6/20/2010",21,"210","robbery","2A30","3600-3699","katy","fwy","-",1,"june","sunday","restaurant / cafeteria","3650 katy fwy",-95.7435965,29.783375
"05/05/10 01:00","05/04/10",20,"210","robbery","6B40","10200-10299","north","fwy","-",1,"may","tuesday","restaurant / cafeteria","10250 north fwy",-95.410935,29.913284
"12/05/10 02:00","05/11/10",21,"80","robbery","1,70E+41","12600-12699","gessner","dr","S",1,"may","tuesday","department / discount store","12650 gessner dr",-95.5433713,29.955979
"28/07/10 06:00","7/28/2010",1,"13R","robbery","7C30","7600-7699","curry","rd","-",1,"july","wednesday","road / street / sidewalk","7650 curry rd",-95.3376966,29.828933
"24/03/10 17:00","3/24/2010",12,"13R","robbery","5F30","7200-7299","northwest 100","dr","-",1,"march","wednesday","road / street / sidewalk","7250 northwest 100 dr",-95.4952771,29.8473802
"24/01/10 12:00","1/24/2010",6,"18A","robbery","1,70E+21","7900-7999","beechnut","st","-",1,"january","sunday","apartment parking lot","7950 beechnut st",-95.5274611,29.6923063
"22/05/10 04:00","5/21/2010",23,"18A","robbery","6B50","0-99","northpoint","dr","-",1,"may","friday","apartment parking lot","  50 northpoint dr",-95.4093069,29.9379461
"27/05/10 00:00","5/26/2010",19,"18A","robbery","19G10","7500-7599","corporate","dr","-",1,"may","wednesday","apartment parking lot","7550 corporate dr",-95.5522426,29.6983644
"10/04/10 11:00","04/10/10",6,"13R","robbery","3B50","0-99","berry","rd","-",1,"april","saturday","road / street / sidewalk","  50 berry rd",-95.379062,29.837022
"25/04/10 02:00","4/24/2010",21,"20A","robbery","19G10","10500-10599","spice","ln","-",1,"april","saturday","apartment","10550 spice ln",-95.5643818,29.6865225
"03/02/10 16:00","02/03/10",10,"05Q","robbery","20G70","12800-12899","westheimer","rd","-",1,"february","wednesday","check cashing places","12850 westheimer rd",-95.6114002,29.7361547
"09/03/10 05:00","03/08/10",23,"05P","robbery","5F10","2000-2099","wirt","rd","-",1,"march","monday","pool hall / game room","2050 wirt rd",-95.4849907,29.8095289
"17/02/10 05:00","2/16/2010",23,"18A","robbery","18F50","9400-9499","pagewood","ln","-",1,"february","tuesday","apartment parking lot","9450 pagewood ln",-95.5316436,29.7255377
"17/03/10 12:00","3/17/2010",7,"18A","robbery","6B50","0-99","goodson","dr","-",1,"march","wednesday","apartment parking lot","  50 goodson dr",-95.4071007,29.925129
"21/04/10 03:00","4/20/2010",22,"210","robbery","7C30","2800-2899","tidwell","rd","-",1,"april","tuesday","restaurant / cafeteria","2850 tidwell rd",-95.3413937,29.8482237
"27/06/10 00:00","6/26/2010",19,"18A","robbery","19G10","9200-9299","woodfair","dr","-",1,"june","saturday","apartment parking lot","9250 woodfair dr",-95.5515381,29.6809639
"04/06/10 04:00","06/03/10",23,"13R","robbery","6B40","1000-1099","peach spring","dr","-",1,"june","thursday","road / street / sidewalk","1050 peach spring dr",-95.4182417,29.891226
"26/02/10 19:00","2/26/2010",13,"20R","robbery","14D20","5500-5599","lakefield","dr","-",1,"february","friday","residence / house","5550 lakefield dr",-95.3392475,29.6478431
"15/07/10 03:00","7/14/2010",22,"13R","robbery","2A10","2800-2899","chapman","st","-",1,"july","wednesday","road / street / sidewalk","2850 chapman st",-95.3539717,29.7871175
"26/03/10 06:00","3/26/2010",1,"13R","robbery","18F50","9000-9099","lipan","rd","-",1,"march","friday","road / street / sidewalk","9050 lipan rd",-95.5233182,29.7237573
"06/04/10 08:00","04/06/10",3,"09D","robbery","2A30","100-199","20th","st","W",1,"april","tuesday","drug store / medical supply"," 150 20th st",-95.3985378,29.803948
"22/01/10 07:00","1/22/2010",1,"20A","robbery","20G60","14200-14299","kimberley","ln","-",1,"january","friday","apartment","14250 kimberley ln",-95.596451,29.778125
"04/05/10 02:00","05/03/10",21,"18C","robbery","19G50","9900-9999","bissonnet","st","-",1,"may","monday","convenience store parking lot","9950 bissonnet st",-95.5550613,29.6750529
"15/07/10 03:00","7/14/2010",22,"18S","robbery","12D10","9900-9999","gulf","fwy","-",1,"july","wednesday","sexually oriented business parking lot","9950 gulf fwy",-95.2494973,29.6489306
"04/01/10 14:00","01/04/10",8,"13S","robbery","14D10","6800-6899","south","fwy ser","E",1,"january","monday","freeway service road","6850 south fwy ser",-95.3744575,29.7004221
"28/04/10 16:00","4/28/2010",11,"18A","robbery","14D10","4000-4099","corder","st","-",1,"april","wednesday","apartment parking lot","4050 corder st",-95.3684271,29.6874927
"19/01/10 02:00","1/18/2010",20,"210","robbery","1,50E+41","9100-9199","main","st","-",1,"january","monday","restaurant / cafeteria","9150 main st",-95.421882,29.685518
"01/03/10 21:00","03/01/10",15,"13R","robbery","6B10","10600-10699","clark","rd","-",1,"march","monday","road / street / sidewalk","10650 clark rd",-95.3763068,29.8593027
"24/08/10 02:00","8/23/2010",21,"13R","robbery","18F50","6400-6499","reims","rd","-",1,"august","monday","road / street / sidewalk","6450 reims rd",-95.5157177,29.710242
"09/05/10 01:00","05/08/10",20,"13R","robbery","1A30","4500-4599","yoakum","blvd","-",1,"may","saturday","road / street / sidewalk","4550 yoakum blvd",-95.3925894,29.7322692
"16/05/10 02:00","5/15/2010",21,"13H","robbery","18F30","3200-3299","hillcroft","","-",1,"may","saturday","highway / freeway","3250 hillcroft",-95.5012692,29.7295968
"19/06/10 16:00","6/19/2010",11,"250","robbery","18F30","6300-6399","skyline","dr","-",1,"june","saturday","other / unknown","6350 skyline dr",-95.495895,29.728806
"01/07/10 07:00","07/01/10",2,"210","robbery","7C50","15800-15899","eastex","fwy","-",1,"july","thursday","restaurant / cafeteria","15850 eastex fwy",-95.2915812,29.9498628
"21/08/10 00:00","8/20/2010",19,"13R","robbery","1,70E+21","6900-6999","braeswood","blvd","S",1,"august","friday","road / street / sidewalk","6950 braeswood blvd",-95.4889927,29.675473
"14/04/10 09:00","4/14/2010",4,"18A","robbery","6B60","12600-12699","northborough","dr","-",1,"april","wednesday","apartment parking lot","12650 northborough dr",-95.4222075,29.9519417
"13/01/10 05:00","01/12/10",23,"18C","robbery","2A50","1800-1899","shepherd","dr","-",1,"january","tuesday","convenience store parking lot","1850 shepherd dr",-95.4095884,29.7768551
"29/08/10 02:00","8/28/2010",21,"18P","robbery","18F50","5600-5699","hillcroft","","-",1,"august","saturday","commercial parking lot / garage","5650 hillcroft",-95.5011412,29.7223485
"27/07/10 03:00","7/26/2010",22,"13R","robbery","20G10","5800-5899","parkfront","dr","-",1,"july","monday","road / street / sidewalk","5850 parkfront dr",-95.5447225,29.7156318
"22/04/10 19:00","4/22/2010",14,"18O","robbery","6B20","300-399","tidwell","rd","E",1,"april","thursday",NA," 350 tidwell rd",-95.3706593,29.8456966
"13/08/10 19:00","8/13/2010",14,"18C","robbery","10H30","2700-2799","leeland","st","-",1,"august","friday","convenience store parking lot","2750 leeland st",-95.353226,29.743259
"19/01/10 02:00","1/18/2010",20,"05X","robbery","7C40","2100-2199","little york","rd","-",1,"january","monday","vehicle / auto sales / lease / auto parts store","2150 little york rd",-95.3520597,29.8709538
